jamescarr/async-api-demo	docs/asyncapi-consumer.yaml	https://github.com/jamescarr/async-api-demo/blob/6cb476c96a0a5eca2944d28feab9c8b61440268b/docs/asyncapi-consumer.yaml
justynroberts/emea-backstage-demo	catalog/apis/asyncapi-apis.yaml	https://github.com/justynroberts/emea-backstage-demo/blob/276776815a7f8b2907d079073a92b91d3a02cedb/catalog/apis/asyncapi-apis.yaml
frankkilcommins/arazzo-examples	v1.1.0-prep/async-api-examples/sqs/escalation-events-sqs.asyncapi.yaml	https://github.com/frankkilcommins/arazzo-examples/blob/adc5930733e350d88d33c262cdc086dd139f1949/v1.1.0-prep/async-api-examples/sqs/escalation-events-sqs.asyncapi.yaml
specmatic/specmatic-order-contracts	io/specmatic/examples/store/asyncapi/3_0_0/sqs_kafka/order-service-sqs-kafka.yaml	https://github.com/specmatic/specmatic-order-contracts/blob/f904f86dce562c43afa70f6e9573440b76469cc9/io/specmatic/examples/store/asyncapi/3_0_0/sqs_kafka/order-service-sqs-kafka.yaml
specmatic/docs.specmatic.io	docs/supported_protocols/asyncapi/includes/index/order-service-sut/spec/order-service.yaml	https://github.com/specmatic/docs.specmatic.io/blob/0f4e720513e5e353e4c2c46a22eb0e2a571d5fa8/docs/supported_protocols/asyncapi/includes/index/order-service-sut/spec/order-service.yaml
specmatic/labs-contracts	asyncapi/kafka-sqs-retry-dlq/order-service-sqs-kafka.yaml	https://github.com/specmatic/labs-contracts/blob/cf10632ed113d1183c83d0d93b0353d95046ad9d/asyncapi/kafka-sqs-retry-dlq/order-service-sqs-kafka.yaml
postman-cs/postman-aws-spec-discovery-action	tests/live/test-resources.yaml	https://github.com/postman-cs/postman-aws-spec-discovery-action/blob/fef5397b0fe270fc3f377d2cffb18a2041c465e3/tests/live/test-resources.yaml
pb33f/libasyncapi	test_fixtures/comprehensive-bindings.yaml	https://github.com/pb33f/libasyncapi/blob/1e291829f9219cb6dbf4214a11fd07b5c83e561d/test_fixtures/comprehensive-bindings.yaml
charlie-haley/asyncapi-go	testdata/valid_3_0_0_multi_protocol.yaml	https://github.com/charlie-haley/asyncapi-go/blob/9782889bf371ab858248130403b43aec907c7fec/testdata/valid_3_0_0_multi_protocol.yaml
