Redocly/redocly-cli	resources/asyncapi3.yaml	https://github.com/Redocly/redocly-cli/blob/8becb8acf8d9bbf071e9d13f5ef3f511683cfe8c/resources/asyncapi3.yaml
openfoodfacts/openfoodfacts-server	docs/events/openfoodfacts-server.yaml	https://github.com/openfoodfacts/openfoodfacts-server/blob/20ef2ed0eb4aec12ccf3fcf31f5883faa53537ce/docs/events/openfoodfacts-server.yaml
Sunagatov/Iced-Latte	docs/events/asyncapi.yaml	https://github.com/Sunagatov/Iced-Latte/blob/000aac140b1bc26ba85cc31a60db830eb77b35cc/docs/events/asyncapi.yaml
Harsh4902/kubecon-eu-2026-tutorials	asyncapi/saga-order-1.0.0-asyncapi.yaml	https://github.com/Harsh4902/kubecon-eu-2026-tutorials/blob/25127d5ee6e00dc288cd26d43873194b536889f1/asyncapi/saga-order-1.0.0-asyncapi.yaml
G-USI/asyncapi-python	examples/amqp-topic/spec/publisher.asyncapi.yaml	https://github.com/G-USI/asyncapi-python/blob/be3fef85e87f386397efcaf68a7346bc1ebddedd/examples/amqp-topic/spec/publisher.asyncapi.yaml
FrankSpooren/HolidaiButler	platform-core/specs/asyncapi/flows/CD4.yaml	https://github.com/FrankSpooren/HolidaiButler/blob/4f94f46149de21acc2230610e77575284eff26be/platform-core/specs/asyncapi/flows/CD4.yaml
Souvikns/greet-bot	asyncapi.yaml	https://github.com/Souvikns/greet-bot/blob/e0a86db19de9d790162de679d62b7e274c9d53a5/asyncapi.yaml
frankkilcommins/arazzo-examples	v1.1.0-prep/async-api-examples/sns/order-events-sns.asyncapi.yaml	https://github.com/frankkilcommins/arazzo-examples/blob/adc5930733e350d88d33c262cdc086dd139f1949/v1.1.0-prep/async-api-examples/sns/order-events-sns.asyncapi.yaml
ambihome-gmbh/asyncapi	examples/multi_stack/priv/schema/service.yaml	https://github.com/ambihome-gmbh/asyncapi/blob/2f8a84b3e35fb0413093ee801e00b6a81b9c2835/examples/multi_stack/priv/schema/service.yaml
jlfowle/asterism	services/cluster/api/asyncapi.yaml	https://github.com/jlfowle/asterism/blob/2abedfc96b7e6315929e43996afa1d9bdf902a3f/services/cluster/api/asyncapi.yaml
Pakisan/jasyncapi-idea-plugin-demo	xml/account-service-ref.yaml	https://github.com/Pakisan/jasyncapi-idea-plugin-demo/blob/182188fd9d67a2b5a2bbdad16547cf4833c0d2cc/xml/account-service-ref.yaml
