asyncapi/website	public/resources/casestudies/hdi/asyncapi.yaml	https://github.com/asyncapi/website/blob/5d2d0f83d35c506453f9859ee44f18f765d46a3f/public/resources/casestudies/hdi/asyncapi.yaml
Lap-Platform/LAP	examples/verbose/asyncapi/notifications.yaml	https://github.com/Lap-Platform/LAP/blob/31ac700f6453ac15649ab850251f97f3307344bb/examples/verbose/asyncapi/notifications.yaml
dmytmeln/SoftwareArchitecure	docs/PaymentService/AsyncAPI.yaml	https://github.com/dmytmeln/SoftwareArchitecure/blob/ac087a8bb3c2f080f251da56ce974c61f9cbf595/docs/PaymentService/AsyncAPI.yaml
parmendes/MessageBrokerExample	Example/samples/StreetLightsApi/asyncapi/light-measurement-api-v3_1.0.0.yaml	https://github.com/parmendes/MessageBrokerExample/blob/dd96699f729358958ce57c8075d79d3bac3ca0d0/Example/samples/StreetLightsApi/asyncapi/light-measurement-api-v3_1.0.0.yaml
alliander-opensource/lsis-api-specs	lsis-asyncapi.yaml	https://github.com/alliander-opensource/lsis-api-specs/blob/530700d0cb3a389593faa15a6261ba7aca4005d7/lsis-asyncapi.yaml
Or3nges/howestprime-microservice-ticketing	config/asyncapi.yaml	https://github.com/Or3nges/howestprime-microservice-ticketing/blob/b031ae27cf87b548f2bee2e487beb161795ebc9f/config/asyncapi.yaml
derchrischkya/k8s-async-api	definitions/async-api-definition.yaml	https://github.com/derchrischkya/k8s-async-api/blob/882ac495f422f0aff49032dd9b27a5cc3a56b506/definitions/async-api-definition.yaml
G-USI/asyncapi-python	examples/specs/financial-trading-system.yaml	https://github.com/G-USI/asyncapi-python/blob/be3fef85e87f386397efcaf68a7346bc1ebddedd/examples/specs/financial-trading-system.yaml
ayointegral/cloud-sandbox-backstage	catalog/apis-and-resources.yaml	https://github.com/ayointegral/cloud-sandbox-backstage/blob/95e9e83b1c9b982495a827fc835e622729a57d35/catalog/apis-and-resources.yaml
siemendev/asyncapi-php	demo/demo-spec.yaml	https://github.com/siemendev/asyncapi-php/blob/70b7793fa6711bea7bb4f31b67e7495bc398c8e5/demo/demo-spec.yaml
tassosgomes/poc-event-system	eventcatalog/specs/video-enricher/asyncapi.yaml	https://github.com/tassosgomes/poc-event-system/blob/0d9fc30fc67cb39b98c39be9e15a1a169f4dadf1/eventcatalog/specs/video-enricher/asyncapi.yaml
E2RD0/digital-resources-transcription-service	docs/AsyncAPI/asyncapy.yaml	https://github.com/E2RD0/digital-resources-transcription-service/blob/394c4c3bebea0db041f6ec8cf76b648cf47b7902/docs/AsyncAPI/asyncapy.yaml
GitEngHar/pointservice	asyncapi/asyncapi-v3.yaml	https://github.com/GitEngHar/pointservice/blob/93e94bf6f098b9e318b214c1f0c290ab18921717/asyncapi/asyncapi-v3.yaml
Emersondll/promotion-service	consumer/src/main/resources/contracts/personalization-consumer-asyncapi.yaml	https://github.com/Emersondll/promotion-service/blob/2cc0fb5e0df07e6a17d24a222e7797924db5656f/consumer/src/main/resources/contracts/personalization-consumer-asyncapi.yaml
mcavicchiaUADE/desapps2	asyncapi-backoffice.yaml	https://github.com/mcavicchiaUADE/desapps2/blob/92fa49045051afd8049de28cb16a2783a5045f1e/asyncapi-backoffice.yaml
BackendFans83/Taxi	ride_service/docs/asyncapi.yaml	https://github.com/BackendFans83/Taxi/blob/c359adf707189ced976bbfe279cbefbd4307c781/ride_service/docs/asyncapi.yaml
meteatamel/asyncapi-basics	samples/hello-asyncapi/hello-world2-3.0.yaml	https://github.com/meteatamel/asyncapi-basics/blob/3372d7a4d4d6cf548ed4780e4901e5425fdd2dcf/samples/hello-asyncapi/hello-world2-3.0.yaml
exploding-CATs-42/ft_transcendence	backend/docs/sockets/asyncapi.yaml	https://github.com/exploding-CATs-42/ft_transcendence/blob/c707cd28c588ae68b47f265b15621da2f617a5a4/backend/docs/sockets/asyncapi.yaml
sun475300-sudo/Swarm-control-in-sc2bot	asyncapi/sc2_events.yaml	https://github.com/sun475300-sudo/Swarm-control-in-sc2bot/blob/ff3a268213cdc78911e0079de7effd4ac97b2334/asyncapi/sc2_events.yaml
delokoseni/apigateway	apigateway.yaml	https://github.com/delokoseni/apigateway/blob/1ebbe4e1cb6181da721034721384da7d4ff6cee7/apigateway.yaml
tudor-upt/urban-pulse-ada	spec/internal-events.asyncapi.yaml	https://github.com/tudor-upt/urban-pulse-ada/blob/fd069591b0570aedbfb576ae6b59f60075042885/spec/internal-events.asyncapi.yaml
Joaopdiasventura/Modularis	platform/contracts/asyncapi/modularis.yaml	https://github.com/Joaopdiasventura/Modularis/blob/107e3ce4560dd1284eea652fa07b954877e6682d/platform/contracts/asyncapi/modularis.yaml
siom79/jasyncapicmp	jasyncapicmp/src/test/resources/old_3.0.0.yaml	https://github.com/siom79/jasyncapicmp/blob/0f29b80cfd78db3acbc6dadc3dc0103c08962f9a/jasyncapicmp/src/test/resources/old_3.0.0.yaml
ir-kit/ir-kit	fixtures/user-events.yaml	https://github.com/ir-kit/ir-kit/blob/8c974399f54a741225c83bb63266b3085375e109/fixtures/user-events.yaml
IATI/iati-message-queue-service	specification/schemas-servers.yaml	https://github.com/IATI/iati-message-queue-service/blob/adb2bf71967510e47011311c1b1cd44aff857872/specification/schemas-servers.yaml
Pinit-Scheduler/pinit-auth	src/main/resources/async-api.yaml	https://github.com/Pinit-Scheduler/pinit-auth/blob/011a918b6b95b95e999df884f5ca8b84a8bbe333/src/main/resources/async-api.yaml
frankkilcommins/arazzo-examples	v1.1.0-prep/async-api-examples/amqp/support-events.amqp1.asyncapi.yaml	https://github.com/frankkilcommins/arazzo-examples/blob/adc5930733e350d88d33c262cdc086dd139f1949/v1.1.0-prep/async-api-examples/amqp/support-events.amqp1.asyncapi.yaml
MALIEV-Co-Ltd/Maliev.MessagingContracts	asyncapi/asyncapi.yaml	https://github.com/MALIEV-Co-Ltd/Maliev.MessagingContracts/blob/93483b0b3c2dc5ac384b336d0f7e48f9227d3fc6/asyncapi/asyncapi.yaml
Pinit-Scheduler/pinit-notification	docs/task-async-api.yaml	https://github.com/Pinit-Scheduler/pinit-notification/blob/9ed3287cbf3ba8acb4a05ae3fd8b69e0c87249c8/docs/task-async-api.yaml
yoshioterada/Spec-Driven-Dev	projects/09-delivery-service/asyncapi/delivery-service-events.yaml	https://github.com/yoshioterada/Spec-Driven-Dev/blob/72645a91cacd495eb417c42dd3532945ae83dc3b/projects/09-delivery-service/asyncapi/delivery-service-events.yaml
monghithub/serialplab	asyncapi/rabbitmq.asyncapi.yaml	https://github.com/monghithub/serialplab/blob/83eccdaa32fa41a3badbd5c40f497d5cc367f0c2/asyncapi/rabbitmq.asyncapi.yaml
SpecterOps/SpecterOpsDocs	mythic-docs/mythicrpc/mythicrpc-asyncapi.yaml	https://github.com/SpecterOps/SpecterOpsDocs/blob/2090ebc64da6492cc14e1ec38e88adc87cef2aa6/mythic-docs/mythicrpc/mythicrpc-asyncapi.yaml
balbrench/Spec2Integration	examples/order-processing-azure/specs/001-order-processing/contracts/asyncapi.yaml	https://github.com/balbrench/Spec2Integration/blob/a653ce43470109154eb481e53ec90bf6f8eedf9b/examples/order-processing-azure/specs/001-order-processing/contracts/asyncapi.yaml
TristanDeLil/ms-microservice-movies	config/asyncapi.yaml	https://github.com/TristanDeLil/ms-microservice-movies/blob/02cc1d2948bf087e75488c4603329bc9b9b29446/config/asyncapi.yaml
metalalive/e_commerce	services/order/doc/api/asyncapi.yaml	https://github.com/metalalive/e_commerce/blob/beef0586e80da301377157f728aded831e36f204/services/order/doc/api/asyncapi.yaml
nstsai/SAproject	my-website/API_specs/asyncapi.yaml	https://github.com/nstsai/SAproject/blob/5c21b347e16885cf46768b8142c3b993e8713013/my-website/API_specs/asyncapi.yaml
ArneVcrs/howestprime-microservice-ticketing	config/asyncapi.yaml	https://github.com/ArneVcrs/howestprime-microservice-ticketing/blob/60756f4555f09ae790642fa4909460381b087cd6/config/asyncapi.yaml
parmendes/API_Doc	apis/subsystem-foxtrot/minimal_rabbitmq/asyncapi.yaml	https://github.com/parmendes/API_Doc/blob/10e1875557a8391e842b1feaddb7c46f6cb198d3/apis/subsystem-foxtrot/minimal_rabbitmq/asyncapi.yaml
daniellmorris/spechero	packages/services/worker/asyncapi.yaml	https://github.com/daniellmorris/spechero/blob/28060857b08b6c0fe3925a707c691fec9541130a/packages/services/worker/asyncapi.yaml
